OrderID,Temperature,Humidity,ProductionRate,OperationTime,StartTime
1,28.1,64,3.38,10.41,2024-04-23 08:10:25
1,31.0,60,3.41,10.5,2024-04-23 08:10:30
1,32.9,63,3.44,10.58,2024-04-23 08:10:35
1,32.0,64,3.46,10.66,2024-04-23 08:10:40
1,28.8,65,3.49,10.75,2024-04-23 08:10:45
1,31.2,69,3.52,10.83,2024-04-23 08:10:50
1,23.7,64,3.54,10.91,2024-04-23 08:10:55
1,32.6,66,3.57,11.0,2024-04-23 08:11:00
1,30.2,65,3.6,11.08,2024-04-23 08:11:05
1,27.7,69,3.63,11.16,2024-04-23 08:11:10
1,27.0,67,3.65,11.25,2024-04-23 08:11:15
1,24.6,68,3.68,11.33,2024-04-23 08:11:20
1,24.6,61,3.71,11.41,2024-04-23 08:11:25
1,23.6,68,3.73,11.5,2024-04-23 08:11:30
1,29.0,63,3.76,11.58,2024-04-23 08:11:35
1,28.5,69,3.79,11.66,2024-04-23 08:11:40
1,25.7,61,3.81,11.75,2024-04-23 08:11:45
1,30.8,63,3.84,11.83,2024-04-23 08:11:50
1,24.7,63,3.87,11.91,2024-04-23 08:11:55
1,26.3,69,3.9,12.0,2024-04-23 08:12:00
1,26.3,61,3.92,12.08,2024-04-23 08:12:05
1,24.5,68,3.95,12.16,2024-04-23 08:12:10
1,28.1,67,3.98,12.25,2024-04-23 08:12:15
1,31.7,69,4.0,12.33,2024-04-23 08:12:20
1,29.4,62,4.03,12.41,2024-04-23 08:12:25
1,23.2,63,4.06,12.49,2024-04-23 08:12:30
1,23.6,69,4.09,12.58,2024-04-23 08:12:35
1,31.3,68,4.11,12.66,2024-04-23 08:12:40
1,25.3,66,4.14,12.74,2024-04-23 08:12:45
1,29.4,65,4.17,12.83,2024-04-23 08:12:50
1,31.5,60,4.19,12.91,2024-04-23 08:12:55
1,27.2,66,4.22,12.99,2024-04-23 08:13:00
1,25.0,60,4.25,13.08,2024-04-23 08:13:05
1,23.3,65,4.27,13.16,2024-04-23 08:13:10
1,28.6,68,4.3,13.24,2024-04-23 08:13:15
1,27.0,62,4.33,13.33,2024-04-23 08:13:20
1,33.0,66,4.36,13.41,2024-04-23 08:13:25
1,26.0,61,4.38,13.49,2024-04-23 08:13:30
1,30.4,68,4.41,13.58,2024-04-23 08:13:35
1,30.2,68,4.44,13.66,2024-04-23 08:13:40
1,24.0,68,4.46,13.74,2024-04-23 08:13:45
1,31.6,69,4.49,13.83,2024-04-23 08:13:50
1,28.3,60,4.52,13.91,2024-04-23 08:13:55
1,30.5,63,4.55,13.99,2024-04-23 08:14:00
1,27.7,64,4.57,14.08,2024-04-23 08:14:05
1,29.6,65,4.6,14.16,2024-04-23 08:14:10
1,25.4,64,4.63,14.24,2024-04-23 08:14:15
1,32.5,62,4.65,14.33,2024-04-23 08:14:20
1,25.4,63,4.68,14.41,2024-04-23 08:14:25
1,32.1,60,4.71,14.49,2024-04-23 08:14:30
1,23.6,66,4.73,14.58,2024-04-23 08:14:35
1,31.2,63,4.76,14.66,2024-04-23 08:14:40
1,24.3,68,4.79,14.74,2024-04-23 08:14:45
1,31.2,66,4.82,14.83,2024-04-23 08:14:50
1,23.3,63,4.84,14.91,2024-04-23 08:14:55
1,23.8,65,4.87,14.99,2024-04-23 08:15:00
1,32.8,63,4.9,15.08,2024-04-23 08:15:05
1,27.9,60,4.92,15.16,2024-04-23 08:15:10
1,26.8,65,4.95,15.24,2024-04-23 08:15:15
1,29.3,66,4.98,15.33,2024-04-23 08:15:20
1,31.5,68,5.01,15.41,2024-04-23 08:15:25
1,24.8,66,5.03,15.49,2024-04-23 08:15:30
1,29.4,62,5.06,15.58,2024-04-23 08:15:35
1,29.5,62,5.09,15.66,2024-04-23 08:15:40
1,25.3,65,5.11,15.74,2024-04-23 08:15:45
1,32.8,66,5.14,15.83,2024-04-23 08:15:50
1,27.3,66,5.17,15.91,2024-04-23 08:15:55
1,28.6,61,5.19,15.99,2024-04-23 08:16:00
1,24.4,60,5.22,16.08,2024-04-23 08:16:05
1,26.6,62,5.25,16.16,2024-04-23 08:16:10
1,23.4,69,5.28,16.24,2024-04-23 08:16:15
1,25.6,69,5.3,16.33,2024-04-23 08:16:20
1,31.0,62,5.33,16.41,2024-04-23 08:16:25
1,28.0,65,5.36,16.49,2024-04-23 08:16:30
1,23.5,61,5.38,16.58,2024-04-23 08:16:35
1,29.4,62,5.41,16.66,2024-04-23 08:16:40
1,31.2,62,5.44,16.74,2024-04-23 08:16:45
1,29.9,68,5.47,16.83,2024-04-23 08:16:50
1,23.5,68,5.49,16.91,2024-04-23 08:16:55
1,26.9,66,5.52,16.99,2024-04-23 08:17:00
1,23.5,66,5.55,17.08,2024-04-23 08:17:05
1,32.4,67,5.57,17.16,2024-04-23 08:17:10
1,28.3,67,5.6,17.24,2024-04-23 08:17:15
1,27.1,65,5.63,17.33,2024-04-23 08:17:20
1,25.4,69,5.65,17.41,2024-04-23 08:17:25
1,31.7,65,5.68,17.49,2024-04-23 08:17:30
1,31.4,68,5.71,17.58,2024-04-23 08:17:35
1,28.2,67,5.74,17.66,2024-04-23 08:17:40
1,25.8,64,5.76,17.74,2024-04-23 08:17:45
1,27.6,60,5.79,17.83,2024-04-23 08:17:50
1,23.9,62,5.82,17.91,2024-04-23 08:17:55
1,30.3,62,5.84,17.99,2024-04-23 08:18:00
1,31.4,64,5.87,18.08,2024-04-23 08:18:05
1,32.7,62,5.9,18.16,2024-04-23 08:18:10
1,28.0,68,5.93,18.24,2024-04-23 08:18:15
1,32.9,68,5.95,18.33,2024-04-23 08:18:20
1,28.9,60,5.98,18.41,2024-04-23 08:18:25
1,28.7,60,6.01,18.49,2024-04-23 08:18:30
1,24.5,61,6.03,18.58,2024-04-23 08:18:35
1,31.3,64,6.06,18.66,2024-04-23 08:18:40
1,26.2,69,6.09,18.74,2024-04-23 08:18:45
1,31.0,69,6.11,18.83,2024-04-23 08:18:50
1,29.0,67,6.14,18.91,2024-04-23 08:18:55
1,25.0,60,6.17,18.99,2024-04-23 08:19:00
1,31.7,68,6.2,19.08,2024-04-23 08:19:05
1,25.5,61,6.22,19.16,2024-04-23 08:19:10
1,27.9,68,6.25,19.24,2024-04-23 08:19:15
1,24.3,62,6.28,19.33,2024-04-23 08:19:20
1,30.0,66,6.3,19.41,2024-04-23 08:19:25
1,29.3,68,6.33,19.49,2024-04-23 08:19:30
1,24.9,64,6.36,19.58,2024-04-23 08:19:35
1,23.7,63,6.39,19.66,2024-04-23 08:19:40
1,26.2,69,6.41,19.74,2024-04-23 08:19:45
1,31.5,64,6.44,19.83,2024-04-23 08:19:50
1,29.7,63,6.47,19.91,2024-04-23 08:19:55
1,25.4,69,6.49,19.99,2024-04-23 08:20:00
1,31.5,64,6.52,20.08,2024-04-23 08:20:05
1,31.9,61,6.55,20.16,2024-04-23 08:20:10
1,23.5,66,6.57,20.24,2024-04-23 08:20:15
1,23.0,68,6.6,20.33,2024-04-23 08:20:20
1,24.0,69,6.63,20.41,2024-04-23 08:20:25
1,28.9,69,6.66,20.49,2024-04-23 08:20:30
1,32.8,68,6.68,20.58,2024-04-23 08:20:35
1,30.0,69,6.71,20.66,2024-04-23 08:20:40
1,24.2,63,6.74,20.74,2024-04-23 08:20:45
1,23.6,62,6.76,20.83,2024-04-23 08:20:50
1,27.2,69,6.79,20.91,2024-04-23 08:20:55
1,26.9,69,6.82,20.99,2024-04-23 08:21:00
1,27.3,60,6.85,21.07,2024-04-23 08:21:05
1,26.6,69,6.87,21.16,2024-04-23 08:21:10
1,26.3,62,6.9,21.24,2024-04-23 08:21:15
1,30.0,66,6.93,21.32,2024-04-23 08:21:20
1,29.6,62,6.95,21.41,2024-04-23 08:21:25
1,23.4,63,6.98,21.49,2024-04-23 08:21:30
1,26.8,66,7.01,21.57,2024-04-23 08:21:35
1,31.5,61,7.03,21.66,2024-04-23 08:21:40
1,32.7,62,7.06,21.74,2024-04-23 08:21:45
1,29.4,66,7.09,21.82,2024-04-23 08:21:50
1,23.3,69,7.12,21.91,2024-04-23 08:21:55
1,23.0,61,7.14,21.99,2024-04-23 08:22:00
1,30.4,61,7.17,22.07,2024-04-23 08:22:05
1,25.5,64,7.2,22.16,2024-04-23 08:22:10
1,28.0,65,7.22,22.24,2024-04-23 08:22:15
1,23.2,61,7.25,22.32,2024-04-23 08:22:20
1,28.1,69,7.28,22.41,2024-04-23 08:22:25
1,27.9,63,7.31,22.49,2024-04-23 08:22:30
1,29.0,69,7.33,22.57,2024-04-23 08:22:35
1,27.6,65,7.36,22.66,2024-04-23 08:22:40
1,27.7,62,7.39,22.74,2024-04-23 08:22:45
1,25.1,66,7.41,22.82,2024-04-23 08:22:50
1,30.9,61,7.44,22.91,2024-04-23 08:22:55
1,28.3,69,7.47,22.99,2024-04-23 08:23:00
1,25.1,63,7.49,23.07,2024-04-23 08:23:05
1,30.0,66,7.52,23.16,2024-04-23 08:23:10
1,32.4,66,7.55,23.24,2024-04-23 08:23:15
1,27.3,65,7.58,23.32,2024-04-23 08:23:20
1,23.3,61,7.6,23.41,2024-04-23 08:23:25
1,30.2,67,7.63,23.49,2024-04-23 08:23:30
1,23.6,65,7.66,23.57,2024-04-23 08:23:35
1,30.3,67,7.68,23.66,2024-04-23 08:23:40
1,30.5,63,7.71,23.74,2024-04-23 08:23:45
1,31.4,63,7.74,23.82,2024-04-23 08:23:50
1,23.0,67,7.77,23.91,2024-04-23 08:23:55
1,32.7,64,7.79,23.99,2024-04-23 08:24:00
1,29.7,63,7.82,24.07,2024-04-23 08:24:05
1,32.9,60,7.85,24.16,2024-04-23 08:24:10
1,30.5,63,7.87,24.24,2024-04-23 08:24:15
1,25.2,62,7.9,24.32,2024-04-23 08:24:20
1,30.6,62,7.93,24.41,2024-04-23 08:24:25
1,28.7,65,7.95,24.49,2024-04-23 08:24:30
1,32.8,62,7.98,24.57,2024-04-23 08:24:35
1,28.7,68,8.01,24.66,2024-04-23 08:24:40
1,30.3,60,8.04,24.74,2024-04-23 08:24:45
1,24.4,62,8.06,24.82,2024-04-23 08:24:50
1,31.4,67,8.09,24.91,2024-04-23 08:24:55
1,23.2,63,8.12,24.99,2024-04-23 08:25:00
1,30.4,62,8.14,25.07,2024-04-23 08:25:05
1,27.1,62,8.17,25.16,2024-04-23 08:25:10
1,23.8,61,8.2,25.24,2024-04-23 08:25:15
1,28.4,66,8.23,25.32,2024-04-23 08:25:20
1,30.5,65,8.25,25.41,2024-04-23 08:25:25
1,26.4,67,8.28,25.49,2024-04-23 08:25:30
1,26.1,63,8.31,25.57,2024-04-23 08:25:35
1,27.3,67,8.33,25.66,2024-04-23 08:25:40
1,31.4,64,8.36,25.74,2024-04-23 08:25:45
1,30.7,69,8.39,25.82,2024-04-23 08:25:50
1,23.4,61,8.41,25.91,2024-04-23 08:25:55
1,30.9,64,8.44,25.99,2024-04-23 08:26:00
1,30.6,65,8.47,26.07,2024-04-23 08:26:05
1,24.4,68,8.5,26.16,2024-04-23 08:26:10
1,30.9,65,8.52,26.24,2024-04-23 08:26:15
1,30.7,64,8.55,26.32,2024-04-23 08:26:20
1,32.9,63,8.58,26.41,2024-04-23 08:26:25
1,30.3,69,8.6,26.49,2024-04-23 08:26:30
1,31.0,66,8.63,26.57,2024-04-23 08:26:35
1,29.5,65,8.66,26.66,2024-04-23 08:26:40
1,32.7,68,8.69,26.74,2024-04-23 08:26:45
1,26.3,68,8.71,26.82,2024-04-23 08:26:50
1,24.9,65,8.74,26.91,2024-04-23 08:26:55
1,25.2,68,8.77,26.99,2024-04-23 08:27:00
1,27.2,68,8.79,27.07,2024-04-23 08:27:05
1,25.6,61,8.82,27.16,2024-04-23 08:27:10
1,30.4,66,8.85,27.24,2024-04-23 08:27:15
1,25.1,66,8.87,27.32,2024-04-23 08:27:20
1,28.0,69,8.9,27.41,2024-04-23 08:27:25
1,30.9,66,8.93,27.49,2024-04-23 08:27:30
1,30.8,64,8.96,27.57,2024-04-23 08:27:35
1,32.1,64,8.98,27.66,2024-04-23 08:27:40
1,25.0,67,9.01,27.74,2024-04-23 08:27:45
1,31.3,62,9.04,27.82,2024-04-23 08:27:50
1,24.9,65,9.06,27.91,2024-04-23 08:27:55
1,27.0,67,9.09,27.99,2024-04-23 08:28:00
1,28.5,61,9.12,28.07,2024-04-23 08:28:05
1,30.4,67,9.15,28.16,2024-04-23 08:28:10
1,32.5,60,9.17,28.24,2024-04-23 08:28:15
1,29.7,61,9.2,28.32,2024-04-23 08:28:20
1,31.6,65,9.23,28.41,2024-04-23 08:28:25
1,31.5,66,9.25,28.49,2024-04-23 08:28:30
1,23.6,63,9.28,28.57,2024-04-23 08:28:35
1,28.6,65,9.31,28.66,2024-04-23 08:28:40
1,29.0,66,9.33,28.74,2024-04-23 08:28:45
1,29.9,60,9.36,28.82,2024-04-23 08:28:50
1,32.9,60,9.39,28.91,2024-04-23 08:28:55
1,29.4,60,9.42,28.99,2024-04-23 08:29:00
1,31.9,66,9.44,29.07,2024-04-23 08:29:05
1,29.9,63,9.47,29.16,2024-04-23 08:29:10
1,32.3,64,9.5,29.24,2024-04-23 08:29:15
1,28.1,69,9.52,29.32,2024-04-23 08:29:20
1,27.6,63,9.55,29.4,2024-04-23 08:29:25
1,25.8,62,9.58,29.49,2024-04-23 08:29:30
1,24.7,64,9.6,29.57,2024-04-23 08:29:35
1,26.8,68,9.63,29.65,2024-04-23 08:29:40
1,26.0,61,9.66,29.74,2024-04-23 08:29:45
1,31.0,65,9.69,29.82,2024-04-23 08:29:50
1,31.4,67,9.71,29.9,2024-04-23 08:29:55
1,32.7,66,9.74,29.99,2024-04-23 08:30:00
1,27.1,60,9.77,30.07,2024-04-23 08:30:05
1,23.3,69,9.79,30.15,2024-04-23 08:30:10
1,29.8,60,9.82,30.24,2024-04-23 08:30:15
1,23.9,66,9.85,30.32,2024-04-23 08:30:20
1,23.1,62,9.88,30.4,2024-04-23 08:30:25
1,23.4,62,9.9,30.49,2024-04-23 08:30:30
1,26.4,63,9.93,30.57,2024-04-23 08:30:35
1,30.4,67,9.96,30.65,2024-04-23 08:30:40
1,23.6,63,9.98,30.74,2024-04-23 08:30:45
1,30.2,67,10.01,30.82,2024-04-23 08:30:50
1,24.3,63,10.04,30.9,2024-04-23 08:30:55
1,31.4,60,10.06,30.99,2024-04-23 08:31:00
1,26.9,62,10.09,31.07,2024-04-23 08:31:05
1,32.8,69,10.12,31.15,2024-04-23 08:31:10
1,32.5,61,10.15,31.24,2024-04-23 08:31:15
1,28.2,60,10.17,31.32,2024-04-23 08:31:20
1,23.2,63,10.2,31.4,2024-04-23 08:31:25
1,27.7,60,10.23,31.49,2024-04-23 08:31:30
1,32.4,62,10.25,31.57,2024-04-23 08:31:35
1,29.3,60,10.28,31.65,2024-04-23 08:31:40
1,29.0,67,10.31,31.74,2024-04-23 08:31:45
1,32.7,66,10.34,31.82,2024-04-23 08:31:50
1,29.6,69,10.36,31.9,2024-04-23 08:31:55
1,31.1,69,10.39,31.99,2024-04-23 08:32:00
1,30.6,69,10.42,32.07,2024-04-23 08:32:05
1,26.1,66,10.44,32.15,2024-04-23 08:32:10
1,28.1,62,10.47,32.24,2024-04-23 08:32:15
1,27.2,61,10.5,32.32,2024-04-23 08:32:20
1,26.7,69,10.52,32.4,2024-04-23 08:32:25
1,25.0,62,10.55,32.49,2024-04-23 08:32:30
1,30.5,64,10.58,32.57,2024-04-23 08:32:35
1,26.1,62,10.61,32.65,2024-04-23 08:32:40
1,28.8,63,10.63,32.74,2024-04-23 08:32:45
1,29.9,65,10.66,32.82,2024-04-23 08:32:50
1,24.7,64,10.69,32.9,2024-04-23 08:32:55
1,31.1,69,10.71,32.99,2024-04-23 08:33:00
1,31.5,69,10.74,33.07,2024-04-23 08:33:05
1,26.1,62,10.77,33.15,2024-04-23 08:33:10
1,23.1,68,10.8,33.24,2024-04-23 08:33:15
1,24.3,68,10.82,33.32,2024-04-23 08:33:20
1,31.4,60,10.85,33.4,2024-04-23 08:33:25
1,28.7,67,10.88,33.49,2024-04-23 08:33:30
1,30.2,63,10.9,33.57,2024-04-23 08:33:35
1,28.9,65,10.93,33.65,2024-04-23 08:33:40
1,28.6,68,10.96,33.74,2024-04-23 08:33:45
1,31.3,60,10.98,33.82,2024-04-23 08:33:50
1,32.7,63,11.01,33.9,2024-04-23 08:33:55
1,29.9,60,11.04,33.99,2024-04-23 08:34:00
1,23.4,60,11.07,34.07,2024-04-23 08:34:05
1,30.8,60,11.09,34.15,2024-04-23 08:34:10
1,27.9,63,11.12,34.24,2024-04-23 08:34:15
1,29.9,60,11.15,34.32,2024-04-23 08:34:20
1,25.1,60,11.17,34.4,2024-04-23 08:34:25
1,30.4,64,11.2,34.49,2024-04-23 08:34:30
1,30.3,69,11.23,34.57,2024-04-23 08:34:35
1,30.3,62,11.26,34.65,2024-04-23 08:34:40
1,23.3,68,11.28,34.74,2024-04-23 08:34:45
1,26.3,66,11.31,34.82,2024-04-23 08:34:50
1,23.1,61,11.34,34.9,2024-04-23 08:34:55
1,30.0,67,11.36,34.99,2024-04-23 08:35:00
1,30.5,63,11.39,35.07,2024-04-23 08:35:05
1,25.8,60,11.42,35.15,2024-04-23 08:35:10
1,27.3,63,11.44,35.24,2024-04-23 08:35:15
1,24.9,62,11.47,35.32,2024-04-23 08:35:20
1,30.6,69,11.5,35.4,2024-04-23 08:35:25
1,31.7,63,11.53,35.49,2024-04-23 08:35:30
1,28.7,68,11.55,35.57,2024-04-23 08:35:35
1,29.4,65,11.58,35.65,2024-04-23 08:35:40
1,29.5,64,11.61,35.74,2024-04-23 08:35:45
1,24.0,68,11.63,35.82,2024-04-23 08:35:50
1,27.4,62,11.66,35.9,2024-04-23 08:35:55
1,32.1,61,11.69,35.99,2024-04-23 08:36:00
1,24.0,67,11.72,36.07,2024-04-23 08:36:05
1,32.6,60,11.74,36.15,2024-04-23 08:36:10
1,26.8,69,11.77,36.24,2024-04-23 08:36:15
1,23.5,61,11.8,36.32,2024-04-23 08:36:20
1,26.7,64,11.82,36.4,2024-04-23 08:36:25
1,24.1,67,11.85,36.49,2024-04-23 08:36:30
1,23.2,61,11.88,36.57,2024-04-23 08:36:35
1,27.4,66,11.9,36.65,2024-04-23 08:36:40
1,24.5,66,11.93,36.74,2024-04-23 08:36:45
1,30.8,60,11.96,36.82,2024-04-23 08:36:50
1,31.7,67,11.99,36.9,2024-04-23 08:36:55
1,27.1,68,12.01,36.99,2024-04-23 08:37:00
1,27.0,64,12.04,37.07,2024-04-23 08:37:05
1,24.5,66,12.07,37.15,2024-04-23 08:37:10
1,23.7,64,12.09,37.24,2024-04-23 08:37:15
1,26.3,60,12.12,37.32,2024-04-23 08:37:20
1,30.1,60,12.15,37.4,2024-04-23 08:37:25
1,31.1,68,12.18,37.49,2024-04-23 08:37:30
1,24.0,67,12.2,37.57,2024-04-23 08:37:35
1,25.5,60,12.23,37.65,2024-04-23 08:37:40
1,24.6,62,12.26,37.73,2024-04-23 08:37:45
1,30.9,67,12.28,37.82,2024-04-23 08:37:50
1,23.1,63,12.31,37.9,2024-04-23 08:37:55
1,23.3,66,12.34,37.98,2024-04-23 08:38:00
1,27.0,68,12.36,38.07,2024-04-23 08:38:05
1,32.2,60,12.39,38.15,2024-04-23 08:38:10
1,32.8,61,12.42,38.23,2024-04-23 08:38:15
1,25.7,67,12.45,38.32,2024-04-23 08:38:20
1,32.5,68,12.47,38.4,2024-04-23 08:38:25
1,23.1,64,12.5,38.48,2024-04-23 08:38:30
1,31.3,61,12.53,38.57,2024-04-23 08:38:35
1,29.1,61,12.55,38.65,2024-04-23 08:38:40
1,29.4,62,12.58,38.73,2024-04-23 08:38:45
1,26.1,69,12.61,38.82,2024-04-23 08:38:50
1,30.0,65,12.64,38.9,2024-04-23 08:38:55
1,32.7,65,12.66,38.98,2024-04-23 08:39:00
1,31.2,65,12.69,39.07,2024-04-23 08:39:05
1,29.7,68,12.72,39.15,2024-04-23 08:39:10
1,30.0,64,12.74,39.23,2024-04-23 08:39:15
1,30.3,65,12.77,39.32,2024-04-23 08:39:20
1,31.1,65,12.8,39.4,2024-04-23 08:39:25
1,28.3,63,12.82,39.48,2024-04-23 08:39:30
1,23.6,64,12.85,39.57,2024-04-23 08:39:35
1,31.5,66,12.88,39.65,2024-04-23 08:39:40
1,32.8,61,12.91,39.73,2024-04-23 08:39:45
1,31.7,64,12.93,39.82,2024-04-23 08:39:50
1,25.7,66,12.96,39.9,2024-04-23 08:39:55
