OrderID,Temperature,Humidity,ProductionRate,OperationTime,StartTime
4,28.8,65,2.52,7.75,2024-05-10 08:37:45
4,23.8,64,2.54,7.83,2024-05-10 08:37:50
4,31.5,69,2.57,7.91,2024-05-10 08:37:55
4,28.3,71,2.6,8.0,2024-05-10 08:38:00
4,32.1,69,2.62,8.08,2024-05-10 08:38:05
4,24.0,63,2.65,8.16,2024-05-10 08:38:10
4,28.4,70,2.68,8.25,2024-05-10 08:38:15
4,26.8,70,2.71,8.33,2024-05-10 08:38:20
4,22.9,70,2.73,8.41,2024-05-10 08:38:25
4,22.9,63,2.76,8.5,2024-05-10 08:38:30
4,26.8,62,2.79,8.58,2024-05-10 08:38:35
4,25.0,70,2.81,8.66,2024-05-10 08:38:40
4,26.6,67,2.84,8.75,2024-05-10 08:38:45
4,24.0,69,2.87,8.83,2024-05-10 08:38:50
4,26.4,65,2.9,8.91,2024-05-10 08:38:55
4,26.3,70,2.92,9.0,2024-05-10 08:39:00
4,27.7,64,2.95,9.08,2024-05-10 08:39:05
4,23.8,71,2.98,9.16,2024-05-10 08:39:10
4,30.7,65,3.0,9.25,2024-05-10 08:39:15
4,26.2,71,3.03,9.33,2024-05-10 08:39:20
4,28.8,63,3.06,9.41,2024-05-10 08:39:25
4,22.9,67,3.08,9.5,2024-05-10 08:39:30
4,27.0,65,3.11,9.58,2024-05-10 08:39:35
4,23.6,66,3.14,9.66,2024-05-10 08:39:40
4,32.4,70,3.17,9.75,2024-05-10 08:39:45
4,30.2,68,3.19,9.83,2024-05-10 08:39:50
4,31.8,68,3.22,9.91,2024-05-10 08:39:55
4,26.1,67,3.25,10.0,2024-05-10 08:40:00
4,32.3,66,3.27,10.08,2024-05-10 08:40:05
4,26.0,64,3.3,10.16,2024-05-10 08:40:10
4,30.7,63,3.33,10.25,2024-05-10 08:40:15
4,27.1,66,3.35,10.33,2024-05-10 08:40:20
4,26.2,70,3.38,10.41,2024-05-10 08:40:25
4,29.7,68,3.41,10.5,2024-05-10 08:40:30
4,24.6,65,3.44,10.58,2024-05-10 08:40:35
4,30.6,64,3.46,10.66,2024-05-10 08:40:40
4,27.0,68,3.49,10.75,2024-05-10 08:40:45
4,23.3,65,3.52,10.83,2024-05-10 08:40:50
4,23.9,68,3.54,10.91,2024-05-10 08:40:55
4,24.9,65,3.57,11.0,2024-05-10 08:41:00
4,30.4,67,3.6,11.08,2024-05-10 08:41:05
4,29.6,62,3.63,11.16,2024-05-10 08:41:10
4,31.1,68,3.65,11.25,2024-05-10 08:41:15
4,29.0,67,3.68,11.33,2024-05-10 08:41:20
4,27.2,62,3.71,11.41,2024-05-10 08:41:25
4,24.3,68,3.73,11.5,2024-05-10 08:41:30
4,26.8,63,3.76,11.58,2024-05-10 08:41:35
4,28.3,71,3.79,11.66,2024-05-10 08:41:40
4,29.9,69,3.81,11.75,2024-05-10 08:41:45
4,26.3,63,3.84,11.83,2024-05-10 08:41:50
4,24.8,68,3.87,11.91,2024-05-10 08:41:55
4,25.5,67,3.9,12.0,2024-05-10 08:42:00
4,27.5,64,3.92,12.08,2024-05-10 08:42:05
4,29.4,68,3.95,12.16,2024-05-10 08:42:10
4,24.2,65,3.98,12.25,2024-05-10 08:42:15
4,25.0,65,4.0,12.33,2024-05-10 08:42:20
4,23.2,65,4.03,12.41,2024-05-10 08:42:25
4,26.1,66,4.06,12.49,2024-05-10 08:42:30
4,29.7,62,4.09,12.58,2024-05-10 08:42:35
4,29.8,63,4.11,12.66,2024-05-10 08:42:40
4,23.8,64,4.14,12.74,2024-05-10 08:42:45
4,27.4,63,4.17,12.83,2024-05-10 08:42:50
4,31.7,62,4.19,12.91,2024-05-10 08:42:55
4,24.7,69,4.22,12.99,2024-05-10 08:43:00
4,28.8,70,4.25,13.08,2024-05-10 08:43:05
4,28.2,68,4.27,13.16,2024-05-10 08:43:10
4,28.8,68,4.3,13.24,2024-05-10 08:43:15
4,26.6,62,4.33,13.33,2024-05-10 08:43:20
4,24.8,70,4.36,13.41,2024-05-10 08:43:25
4,29.1,66,4.38,13.49,2024-05-10 08:43:30
4,31.6,62,4.41,13.58,2024-05-10 08:43:35
4,30.8,64,4.44,13.66,2024-05-10 08:43:40
4,28.8,65,4.46,13.74,2024-05-10 08:43:45
4,30.5,69,4.49,13.83,2024-05-10 08:43:50
4,24.5,62,4.52,13.91,2024-05-10 08:43:55
4,29.9,62,4.55,13.99,2024-05-10 08:44:00
4,31.2,64,4.57,14.08,2024-05-10 08:44:05
4,29.9,65,4.6,14.16,2024-05-10 08:44:10
4,31.0,62,4.63,14.24,2024-05-10 08:44:15
4,24.0,64,4.65,14.33,2024-05-10 08:44:20
4,27.3,67,4.68,14.41,2024-05-10 08:44:25
4,26.7,71,4.71,14.49,2024-05-10 08:44:30
4,30.6,66,4.73,14.58,2024-05-10 08:44:35
4,22.8,67,4.76,14.66,2024-05-10 08:44:40
4,25.9,62,4.79,14.74,2024-05-10 08:44:45
4,30.4,65,4.82,14.83,2024-05-10 08:44:50
4,32.5,71,4.84,14.91,2024-05-10 08:44:55
4,22.7,68,4.87,14.99,2024-05-10 08:45:00
4,30.6,65,4.9,15.08,2024-05-10 08:45:05
4,24.1,67,4.92,15.16,2024-05-10 08:45:10
4,24.3,63,4.95,15.24,2024-05-10 08:45:15
4,25.7,62,4.98,15.33,2024-05-10 08:45:20
4,25.3,68,5.01,15.41,2024-05-10 08:45:25
4,24.5,64,5.03,15.49,2024-05-10 08:45:30
4,27.1,69,5.06,15.58,2024-05-10 08:45:35
4,28.7,62,5.09,15.66,2024-05-10 08:45:40
4,26.2,65,5.11,15.74,2024-05-10 08:45:45
4,26.1,71,5.14,15.83,2024-05-10 08:45:50
4,31.9,69,5.17,15.91,2024-05-10 08:45:55
4,26.0,66,5.19,15.99,2024-05-10 08:46:00
4,27.7,67,5.22,16.08,2024-05-10 08:46:05
4,30.6,66,5.25,16.16,2024-05-10 08:46:10
4,24.5,65,5.28,16.24,2024-05-10 08:46:15
4,25.9,62,5.3,16.33,2024-05-10 08:46:20
4,29.5,65,5.33,16.41,2024-05-10 08:46:25
4,32.1,62,5.36,16.49,2024-05-10 08:46:30
4,24.0,65,5.38,16.58,2024-05-10 08:46:35
4,24.8,68,5.41,16.66,2024-05-10 08:46:40
4,30.8,69,5.44,16.74,2024-05-10 08:46:45
4,23.8,62,5.47,16.83,2024-05-10 08:46:50
4,28.4,70,5.49,16.91,2024-05-10 08:46:55
4,26.2,62,5.52,16.99,2024-05-10 08:47:00
4,26.3,63,5.55,17.08,2024-05-10 08:47:05
4,24.5,69,5.57,17.16,2024-05-10 08:47:10
4,23.7,71,5.6,17.24,2024-05-10 08:47:15
4,29.5,63,5.63,17.33,2024-05-10 08:47:20
4,23.4,64,5.65,17.41,2024-05-10 08:47:25
4,23.8,68,5.68,17.49,2024-05-10 08:47:30
4,25.2,68,5.71,17.58,2024-05-10 08:47:35
4,27.0,70,5.74,17.66,2024-05-10 08:47:40
4,27.7,68,5.76,17.74,2024-05-10 08:47:45
4,27.7,67,5.79,17.83,2024-05-10 08:47:50
4,27.6,71,5.82,17.91,2024-05-10 08:47:55
4,32.0,70,5.84,17.99,2024-05-10 08:48:00
4,23.3,62,5.87,18.08,2024-05-10 08:48:05
4,23.5,66,5.9,18.16,2024-05-10 08:48:10
4,23.5,67,5.93,18.24,2024-05-10 08:48:15
4,28.3,67,5.95,18.33,2024-05-10 08:48:20
4,25.1,65,5.98,18.41,2024-05-10 08:48:25
4,27.1,64,6.01,18.49,2024-05-10 08:48:30
4,23.0,66,6.03,18.58,2024-05-10 08:48:35
4,24.0,67,6.06,18.66,2024-05-10 08:48:40
4,30.5,62,6.09,18.74,2024-05-10 08:48:45
4,31.6,62,6.11,18.83,2024-05-10 08:48:50
4,30.5,67,6.14,18.91,2024-05-10 08:48:55
4,23.4,71,6.17,18.99,2024-05-10 08:49:00
4,30.7,69,6.2,19.08,2024-05-10 08:49:05
4,22.5,64,6.22,19.16,2024-05-10 08:49:10
4,26.6,63,6.25,19.24,2024-05-10 08:49:15
4,26.1,70,6.28,19.33,2024-05-10 08:49:20
4,24.5,67,6.3,19.41,2024-05-10 08:49:25
4,22.9,68,6.33,19.49,2024-05-10 08:49:30
4,30.6,67,6.36,19.58,2024-05-10 08:49:35
4,32.3,62,6.39,19.66,2024-05-10 08:49:40
4,30.9,67,6.41,19.74,2024-05-10 08:49:45
4,31.3,69,6.44,19.83,2024-05-10 08:49:50
4,28.1,63,6.47,19.91,2024-05-10 08:49:55
4,24.5,64,6.49,19.99,2024-05-10 08:50:00
4,24.4,70,6.52,20.08,2024-05-10 08:50:05
4,25.9,68,6.55,20.16,2024-05-10 08:50:10
4,24.9,66,6.57,20.24,2024-05-10 08:50:15
4,30.2,66,6.6,20.33,2024-05-10 08:50:20
4,23.0,70,6.63,20.41,2024-05-10 08:50:25
4,22.8,62,6.66,20.49,2024-05-10 08:50:30
4,28.8,67,6.68,20.58,2024-05-10 08:50:35
4,23.7,70,6.71,20.66,2024-05-10 08:50:40
4,27.1,62,6.74,20.74,2024-05-10 08:50:45
4,31.8,69,6.76,20.83,2024-05-10 08:50:50
4,22.7,66,6.79,20.91,2024-05-10 08:50:55
4,24.8,71,6.82,20.99,2024-05-10 08:51:00
4,27.5,63,6.85,21.07,2024-05-10 08:51:05
4,22.7,64,6.87,21.16,2024-05-10 08:51:10
4,24.9,63,6.9,21.24,2024-05-10 08:51:15
4,22.9,63,6.93,21.32,2024-05-10 08:51:20
4,26.7,63,6.95,21.41,2024-05-10 08:51:25
4,23.7,67,6.98,21.49,2024-05-10 08:51:30
4,31.1,71,7.01,21.57,2024-05-10 08:51:35
4,23.1,63,7.03,21.66,2024-05-10 08:51:40
4,24.8,62,7.06,21.74,2024-05-10 08:51:45
4,29.1,71,7.09,21.82,2024-05-10 08:51:50
4,25.8,68,7.12,21.91,2024-05-10 08:51:55
4,30.0,70,7.14,21.99,2024-05-10 08:52:00
4,31.8,63,7.17,22.07,2024-05-10 08:52:05
4,28.5,71,7.2,22.16,2024-05-10 08:52:10
4,27.0,66,7.22,22.24,2024-05-10 08:52:15
4,31.0,70,7.25,22.32,2024-05-10 08:52:20
4,29.1,66,7.28,22.41,2024-05-10 08:52:25
4,22.7,68,7.31,22.49,2024-05-10 08:52:30
4,32.0,68,7.33,22.57,2024-05-10 08:52:35
4,29.4,63,7.36,22.66,2024-05-10 08:52:40
4,24.9,66,7.39,22.74,2024-05-10 08:52:45
4,27.5,67,7.41,22.82,2024-05-10 08:52:50
4,30.6,69,7.44,22.91,2024-05-10 08:52:55
4,32.1,68,7.47,22.99,2024-05-10 08:53:00
4,25.2,69,7.49,23.07,2024-05-10 08:53:05
4,27.5,71,7.52,23.16,2024-05-10 08:53:10
4,26.2,65,7.55,23.24,2024-05-10 08:53:15
4,32.3,71,7.58,23.32,2024-05-10 08:53:20
4,32.3,66,7.6,23.41,2024-05-10 08:53:25
4,29.9,64,7.63,23.49,2024-05-10 08:53:30
4,25.4,63,7.66,23.57,2024-05-10 08:53:35
4,31.2,62,7.68,23.66,2024-05-10 08:53:40
4,26.4,70,7.71,23.74,2024-05-10 08:53:45
4,28.9,65,7.74,23.82,2024-05-10 08:53:50
4,25.6,71,7.77,23.91,2024-05-10 08:53:55
4,23.7,68,7.79,23.99,2024-05-10 08:54:00
4,25.7,65,7.82,24.07,2024-05-10 08:54:05
4,24.3,66,7.85,24.16,2024-05-10 08:54:10
4,31.3,63,7.87,24.24,2024-05-10 08:54:15
4,24.7,66,7.9,24.32,2024-05-10 08:54:20
4,25.3,63,7.93,24.41,2024-05-10 08:54:25
4,25.1,68,7.95,24.49,2024-05-10 08:54:30
4,31.9,71,7.98,24.57,2024-05-10 08:54:35
4,29.3,66,8.01,24.66,2024-05-10 08:54:40
4,31.4,63,8.04,24.74,2024-05-10 08:54:45
4,24.1,71,8.06,24.82,2024-05-10 08:54:50
4,24.9,63,8.09,24.91,2024-05-10 08:54:55
4,24.6,62,8.12,24.99,2024-05-10 08:55:00
4,32.0,69,8.14,25.07,2024-05-10 08:55:05
4,23.1,64,8.17,25.16,2024-05-10 08:55:10
4,31.9,65,8.2,25.24,2024-05-10 08:55:15
4,31.6,70,8.23,25.32,2024-05-10 08:55:20
4,31.8,71,8.25,25.41,2024-05-10 08:55:25
4,27.8,66,8.28,25.49,2024-05-10 08:55:30
4,23.2,70,8.31,25.57,2024-05-10 08:55:35
4,27.9,70,8.33,25.66,2024-05-10 08:55:40
4,28.8,67,8.36,25.74,2024-05-10 08:55:45
4,24.9,67,8.39,25.82,2024-05-10 08:55:50
4,27.0,68,8.41,25.91,2024-05-10 08:55:55
4,24.8,63,8.44,25.99,2024-05-10 08:56:00
4,26.1,68,8.47,26.07,2024-05-10 08:56:05
4,29.9,71,8.5,26.16,2024-05-10 08:56:10
4,25.3,62,8.52,26.24,2024-05-10 08:56:15
4,29.9,69,8.55,26.32,2024-05-10 08:56:20
4,27.0,68,8.58,26.41,2024-05-10 08:56:25
4,27.3,62,8.6,26.49,2024-05-10 08:56:30
4,29.8,64,8.63,26.57,2024-05-10 08:56:35
4,28.5,63,8.66,26.66,2024-05-10 08:56:40
4,25.1,70,8.69,26.74,2024-05-10 08:56:45
4,29.0,68,8.71,26.82,2024-05-10 08:56:50
4,24.1,62,8.74,26.91,2024-05-10 08:56:55
4,31.3,69,8.77,26.99,2024-05-10 08:57:00
4,24.1,71,8.79,27.07,2024-05-10 08:57:05
4,31.1,66,8.82,27.16,2024-05-10 08:57:10
4,28.5,65,8.85,27.24,2024-05-10 08:57:15
4,24.3,62,8.87,27.32,2024-05-10 08:57:20
4,23.8,69,8.9,27.41,2024-05-10 08:57:25
4,27.8,66,8.93,27.49,2024-05-10 08:57:30
4,29.3,64,8.96,27.57,2024-05-10 08:57:35
4,31.2,70,8.98,27.66,2024-05-10 08:57:40
4,26.8,65,9.01,27.74,2024-05-10 08:57:45
4,24.3,69,9.04,27.82,2024-05-10 08:57:50
4,22.7,70,9.06,27.91,2024-05-10 08:57:55
4,23.7,68,9.09,27.99,2024-05-10 08:58:00
4,28.7,62,9.12,28.07,2024-05-10 08:58:05
4,32.2,71,9.15,28.16,2024-05-10 08:58:10
4,26.8,67,9.17,28.24,2024-05-10 08:58:15
4,24.6,63,9.2,28.32,2024-05-10 08:58:20
4,29.5,70,9.23,28.41,2024-05-10 08:58:25
4,29.7,71,9.25,28.49,2024-05-10 08:58:30
4,28.3,63,9.28,28.57,2024-05-10 08:58:35
4,31.7,68,9.31,28.66,2024-05-10 08:58:40
4,23.3,63,9.33,28.74,2024-05-10 08:58:45
4,29.4,67,9.36,28.82,2024-05-10 08:58:50
4,29.5,66,9.39,28.91,2024-05-10 08:58:55
4,31.7,66,9.42,28.99,2024-05-10 08:59:00
4,23.4,69,9.44,29.07,2024-05-10 08:59:05
4,32.5,62,9.47,29.16,2024-05-10 08:59:10
4,30.3,68,9.5,29.24,2024-05-10 08:59:15
4,26.7,62,9.52,29.32,2024-05-10 08:59:20
4,29.5,71,9.55,29.4,2024-05-10 08:59:25
4,32.1,69,9.58,29.49,2024-05-10 08:59:30
4,30.4,66,9.6,29.57,2024-05-10 08:59:35
4,23.5,66,9.63,29.65,2024-05-10 08:59:40
4,30.8,68,9.66,29.74,2024-05-10 08:59:45
4,32.0,71,9.69,29.82,2024-05-10 08:59:50
4,26.6,69,9.71,29.9,2024-05-10 08:59:55
4,28.2,66,9.74,29.99,2024-05-10 09:00:00
4,28.9,71,9.77,30.07,2024-05-10 09:00:05
4,22.5,71,9.79,30.15,2024-05-10 09:00:10
4,23.9,65,9.82,30.24,2024-05-10 09:00:15
4,26.4,70,9.85,30.32,2024-05-10 09:00:20
4,30.3,66,9.88,30.4,2024-05-10 09:00:25
4,28.7,70,9.9,30.49,2024-05-10 09:00:30
4,24.0,67,9.93,30.57,2024-05-10 09:00:35
4,26.5,70,9.96,30.65,2024-05-10 09:00:40
4,27.3,63,9.98,30.74,2024-05-10 09:00:45
4,27.0,66,10.01,30.82,2024-05-10 09:00:50
4,26.3,67,10.04,30.9,2024-05-10 09:00:55
4,29.7,68,10.06,30.99,2024-05-10 09:01:00
4,29.6,70,10.09,31.07,2024-05-10 09:01:05
4,29.3,62,10.12,31.15,2024-05-10 09:01:10
4,29.9,69,10.15,31.24,2024-05-10 09:01:15
4,27.8,68,10.17,31.32,2024-05-10 09:01:20
4,24.7,63,10.2,31.4,2024-05-10 09:01:25
4,23.4,70,10.23,31.49,2024-05-10 09:01:30
4,27.4,71,10.25,31.57,2024-05-10 09:01:35
4,25.8,70,10.28,31.65,2024-05-10 09:01:40
4,28.9,67,10.31,31.74,2024-05-10 09:01:45
4,29.8,68,10.34,31.82,2024-05-10 09:01:50
4,29.2,62,10.36,31.9,2024-05-10 09:01:55
4,30.7,71,10.39,31.99,2024-05-10 09:02:00
4,25.9,71,10.42,32.07,2024-05-10 09:02:05
4,30.0,62,10.44,32.15,2024-05-10 09:02:10
4,31.9,71,10.47,32.24,2024-05-10 09:02:15
4,27.7,68,10.5,32.32,2024-05-10 09:02:20
4,30.3,67,10.52,32.4,2024-05-10 09:02:25
4,22.9,64,10.55,32.49,2024-05-10 09:02:30
4,29.5,66,10.58,32.57,2024-05-10 09:02:35
4,31.5,70,10.61,32.65,2024-05-10 09:02:40
4,24.0,69,10.63,32.74,2024-05-10 09:02:45
4,27.5,62,10.66,32.82,2024-05-10 09:02:50
4,23.8,71,10.69,32.9,2024-05-10 09:02:55
4,26.0,62,10.71,32.99,2024-05-10 09:03:00
4,29.7,70,10.74,33.07,2024-05-10 09:03:05
4,32.5,66,10.77,33.15,2024-05-10 09:03:10
4,29.8,62,10.8,33.24,2024-05-10 09:03:15
4,27.3,68,10.82,33.32,2024-05-10 09:03:20
4,31.7,63,10.85,33.4,2024-05-10 09:03:25
4,26.9,71,10.88,33.49,2024-05-10 09:03:30
4,32.1,70,10.9,33.57,2024-05-10 09:03:35
4,26.5,64,10.93,33.65,2024-05-10 09:03:40
4,31.8,63,10.96,33.74,2024-05-10 09:03:45
4,31.9,71,10.98,33.82,2024-05-10 09:03:50
4,25.4,67,11.01,33.9,2024-05-10 09:03:55
4,27.9,62,11.04,33.99,2024-05-10 09:04:00
4,25.1,68,11.07,34.07,2024-05-10 09:04:05
4,26.9,64,11.09,34.15,2024-05-10 09:04:10
4,23.8,62,11.12,34.24,2024-05-10 09:04:15
4,32.1,69,11.15,34.32,2024-05-10 09:04:20
4,30.3,68,11.17,34.4,2024-05-10 09:04:25
4,31.5,67,11.2,34.49,2024-05-10 09:04:30
4,30.9,63,11.23,34.57,2024-05-10 09:04:35
4,26.8,68,11.26,34.65,2024-05-10 09:04:40
4,27.0,71,11.28,34.74,2024-05-10 09:04:45
4,22.9,65,11.31,34.82,2024-05-10 09:04:50
4,29.2,67,11.34,34.9,2024-05-10 09:04:55
4,22.8,68,11.36,34.99,2024-05-10 09:05:00
4,29.2,66,11.39,35.07,2024-05-10 09:05:05
4,31.7,65,11.42,35.15,2024-05-10 09:05:10
4,26.6,67,11.44,35.24,2024-05-10 09:05:15
4,25.1,64,11.47,35.32,2024-05-10 09:05:20
4,24.2,66,11.5,35.4,2024-05-10 09:05:25
4,32.0,65,11.53,35.49,2024-05-10 09:05:30
4,25.2,65,11.55,35.57,2024-05-10 09:05:35
4,23.7,64,11.58,35.65,2024-05-10 09:05:40
4,29.7,63,11.61,35.74,2024-05-10 09:05:45
4,22.6,67,11.63,35.82,2024-05-10 09:05:50
4,26.0,70,11.66,35.9,2024-05-10 09:05:55
4,32.0,69,11.69,35.99,2024-05-10 09:06:00
4,28.2,70,11.72,36.07,2024-05-10 09:06:05
4,25.8,68,11.74,36.15,2024-05-10 09:06:10
4,23.9,64,11.77,36.24,2024-05-10 09:06:15
4,26.3,64,11.8,36.32,2024-05-10 09:06:20
4,24.8,63,11.82,36.4,2024-05-10 09:06:25
4,30.5,69,11.85,36.49,2024-05-10 09:06:30
4,22.9,66,11.88,36.57,2024-05-10 09:06:35
4,23.3,64,11.9,36.65,2024-05-10 09:06:40
4,29.4,70,11.93,36.74,2024-05-10 09:06:45
4,31.6,62,11.96,36.82,2024-05-10 09:06:50
4,29.4,68,11.99,36.9,2024-05-10 09:06:55
4,24.7,65,12.01,36.99,2024-05-10 09:07:00
4,31.1,68,12.04,37.07,2024-05-10 09:07:05
4,27.0,62,12.07,37.15,2024-05-10 09:07:10
4,32.1,65,12.09,37.24,2024-05-10 09:07:15
4,30.6,64,12.12,37.32,2024-05-10 09:07:20
4,31.3,63,12.15,37.4,2024-05-10 09:07:25
4,32.3,69,12.18,37.49,2024-05-10 09:07:30
4,32.3,66,12.2,37.57,2024-05-10 09:07:35
4,24.4,67,12.23,37.65,2024-05-10 09:07:40
4,22.9,67,12.26,37.73,2024-05-10 09:07:45
4,25.2,64,12.28,37.82,2024-05-10 09:07:50
4,29.9,66,12.31,37.9,2024-05-10 09:07:55
4,28.6,65,12.34,37.98,2024-05-10 09:08:00
4,30.4,63,12.36,38.07,2024-05-10 09:08:05
4,29.1,71,12.39,38.15,2024-05-10 09:08:10
4,28.4,62,12.42,38.23,2024-05-10 09:08:15
4,28.5,67,12.45,38.32,2024-05-10 09:08:20
4,24.3,70,12.47,38.4,2024-05-10 09:08:25
4,26.0,70,12.5,38.48,2024-05-10 09:08:30
4,29.8,66,12.53,38.57,2024-05-10 09:08:35
4,25.2,67,12.55,38.65,2024-05-10 09:08:40
4,24.6,65,12.58,38.73,2024-05-10 09:08:45
4,28.0,66,12.61,38.82,2024-05-10 09:08:50
4,25.0,65,12.64,38.9,2024-05-10 09:08:55
4,27.1,66,12.66,38.98,2024-05-10 09:09:00
4,32.2,62,12.69,39.07,2024-05-10 09:09:05
4,28.8,65,12.72,39.15,2024-05-10 09:09:10
4,29.2,69,12.74,39.23,2024-05-10 09:09:15
4,22.8,64,12.77,39.32,2024-05-10 09:09:20
4,25.9,68,12.8,39.4,2024-05-10 09:09:25
4,29.4,65,12.82,39.48,2024-05-10 09:09:30
4,25.0,68,12.85,39.57,2024-05-10 09:09:35
4,26.7,66,12.88,39.65,2024-05-10 09:09:40
4,30.6,70,12.91,39.73,2024-05-10 09:09:45
4,25.8,66,12.93,39.82,2024-05-10 09:09:50
4,23.2,70,12.96,39.9,2024-05-10 09:09:55
