OrderID,Temperature,Humidity,ProductionRate,OperationTime,StartTime
1,28,61.6,4.5,13,2024-04-23 8:13
1,28.1,67,4.6,13.2,2024-04-23 8:13
1,28,64.4,4.7,13.3,2024-04-23 8:13
1,28.2,64.1,4.7,13.5,2024-04-23 8:13
1,27.9,65.7,4.8,13.7,2024-04-23 8:13
1,28,67.9,4.8,13.8,2024-04-23 8:13
1,27.9,65.9,4.9,14,2024-04-23 8:14
1,28.1,63.3,5,14.2,2024-04-23 8:14
1,27.9,64.6,5,14.3,2024-04-23 8:14
1,28,65.6,5.1,14.5,2024-04-23 8:14
1,27.9,67.7,5.1,14.7,2024-04-23 8:14
1,28.1,65.5,5.2,14.8,2024-04-23 8:14
1,27.9,65,5.2,15,2024-04-23 8:15
1,28,64.9,5.3,15.2,2024-04-23 8:15
1,28.1,62.4,5.4,15.3,2024-04-23 8:15
1,28.2,65.9,5.4,15.5,2024-04-23 8:15
1,28.1,63.5,5.5,15.7,2024-04-23 8:15
1,28.2,62.9,5.5,15.8,2024-04-23 8:15
1,28,66.7,5.6,16,2024-04-23 8:16
1,28,62.2,5.7,16.2,2024-04-23 8:16
1,27.9,65.2,5.7,16.3,2024-04-23 8:16
1,28.2,64.3,5.8,16.5,2024-04-23 8:16
1,28,64,5.8,16.7,2024-04-23 8:16
1,28,64.3,5.9,16.8,2024-04-23 8:16
1,27.8,63.2,5.9,17,2024-04-23 8:17
1,28.1,67.8,6,17.2,2024-04-23 8:17
1,27.8,66,6.1,17.3,2024-04-23 8:17
1,28.1,64.7,6.1,17.5,2024-04-23 8:17
1,28.1,62.9,6.2,17.7,2024-04-23 8:17
1,28.1,67.2,6.2,17.8,2024-04-23 8:17
1,28,65.5,6.3,18,2024-04-23 8:18
1,28.1,63.4,6.4,18.2,2024-04-23 8:18
1,28.1,65.3,6.4,18.3,2024-04-23 8:18
1,28,64.7,6.5,18.5,2024-04-23 8:18
1,27.9,63,6.5,18.7,2024-04-23 8:18
1,27.9,63.2,6.6,18.8,2024-04-23 8:18
1,27.9,63.1,6.6,19,2024-04-23 8:19
1,28.1,62,6.7,19.2,2024-04-23 8:19
1,28.2,67.5,6.8,19.3,2024-04-23 8:19
1,28,69.1,6.8,19.5,2024-04-23 8:19
1,28,63.7,6.9,19.7,2024-04-23 8:19
1,27.9,66.5,6.9,19.8,2024-04-23 8:19
1,28.1,66.8,7,20,2024-04-23 8:20
1,28.2,62.6,7.1,20.2,2024-04-23 8:20
1,28,64.5,7.1,20.3,2024-04-23 8:20
1,28,62.8,7.2,20.5,2024-04-23 8:20
1,28.1,66.2,7.2,20.7,2024-04-23 8:20
1,28,60.9,7.3,20.8,2024-04-23 8:20
1,27.7,64.4,7.3,21,2024-04-23 8:21
1,28.1,65.6,7.4,21.2,2024-04-23 8:21
1,27.9,63.9,7.5,21.3,2024-04-23 8:21
1,28.1,66.5,7.5,21.5,2024-04-23 8:21
1,28.1,67.6,7.6,21.7,2024-04-23 8:21
1,28,64.8,7.6,21.8,2024-04-23 8:21
1,28.1,68.2,7.7,22,2024-04-23 8:22
1,28,65.9,7.8,22.2,2024-04-23 8:22
1,28.1,65.8,7.8,22.3,2024-04-23 8:22
1,28,64.9,7.9,22.5,2024-04-23 8:22
1,27.9,64.9,7.9,22.7,2024-04-23 8:22
1,28,65.8,8,22.8,2024-04-23 8:22
1,28,66.4,8,23,2024-04-23 8:23
1,27.9,66.1,8.1,23.2,2024-04-23 8:23
1,28.2,66.3,8.2,23.3,2024-04-23 8:23
1,28,66.8,8.2,23.5,2024-04-23 8:23
1,28.1,64.6,8.3,23.7,2024-04-23 8:23
1,27.9,66.3,8.3,23.8,2024-04-23 8:23
1,28.1,62.7,8.4,24,2024-04-23 8:24
1,28.1,63.8,8.5,24.2,2024-04-23 8:24
1,27.9,65.8,8.5,24.3,2024-04-23 8:24
1,28,63.8,8.6,24.5,2024-04-23 8:24
1,28.1,68.5,8.6,24.7,2024-04-23 8:24
1,28,66.6,8.7,24.8,2024-04-23 8:24
1,28,63.5,8.7,25,2024-04-23 8:25
1,28,63.4,8.8,25.2,2024-04-23 8:25
1,28,64.8,8.9,25.3,2024-04-23 8:25
1,28,63.1,8.9,25.5,2024-04-23 8:25
1,27.9,61,9,25.7,2024-04-23 8:25
1,27.8,66.6,9,25.8,2024-04-23 8:25
1,28.1,66,9.1,26,2024-04-23 8:26
1,28,62.6,9.2,26.2,2024-04-23 8:26
1,28,64.6,9.2,26.3,2024-04-23 8:26
1,28.1,66.8,9.3,26.5,2024-04-23 8:26
1,28,64.5,9.3,26.7,2024-04-23 8:26
1,28,69.2,9.4,26.8,2024-04-23 8:26
1,28.1,62.3,9.4,27,2024-04-23 8:27
1,28,68.7,9.5,27.2,2024-04-23 8:27
1,28,63,9.6,27.3,2024-04-23 8:27
1,28,65.5,9.6,27.5,2024-04-23 8:27
1,27.9,63.6,9.7,27.7,2024-04-23 8:27
1,28,64.1,9.7,27.8,2024-04-23 8:27
1,27.9,64.1,9.8,28,2024-04-23 8:28
1,28.1,68.1,9.9,28.2,2024-04-23 8:28
1,28.1,64.2,9.9,28.3,2024-04-23 8:28
1,28.1,68.8,10,28.5,2024-04-23 8:28
1,28,66.8,10,28.7,2024-04-23 8:28
1,28.1,64.2,10.1,28.8,2024-04-23 8:28
1,28,67.1,10.1,29,2024-04-23 8:29
1,28.3,65.9,10.2,29.2,2024-04-23 8:29
1,28,64.6,10.3,29.3,2024-04-23 8:29
1,28,65,10.3,29.5,2024-04-23 8:29
1,28.1,64.1,10.4,29.7,2024-04-23 8:29
1,28.2,64.8,10.4,29.8,2024-04-23 8:29
1,28.2,67.4,10.5,30,2024-04-23 8:30
1,28.2,64.2,10.6,30.2,2024-04-23 8:30
1,28,63.6,10.6,30.3,2024-04-23 8:30
1,27.9,65.7,10.7,30.5,2024-04-23 8:30
1,28,62.3,10.7,30.7,2024-04-23 8:30
1,28.1,64.8,10.8,30.8,2024-04-23 8:30
1,28,62.1,10.8,31,2024-04-23 8:31
1,28.1,66.1,10.9,31.2,2024-04-23 8:31
1,27.9,64.9,11,31.3,2024-04-23 8:31
1,27.9,65.7,11,31.5,2024-04-23 8:31
1,28.1,64,11.1,31.7,2024-04-23 8:31
1,28.1,64.2,11.1,31.8,2024-04-23 8:31
1,28,62.4,11.2,32,2024-04-23 8:32
1,28,63.6,11.3,32.2,2024-04-23 8:32
1,27.8,64.5,11.3,32.3,2024-04-23 8:32
1,28,64.2,11.4,32.5,2024-04-23 8:32
1,27.9,64.8,11.4,32.7,2024-04-23 8:32
1,28,63.5,11.5,32.8,2024-04-23 8:32
1,28.1,63.3,11.5,33,2024-04-23 8:33
1,28.1,65.7,11.6,33.2,2024-04-23 8:33
1,28.1,65.3,11.7,33.3,2024-04-23 8:33
1,27.9,63.1,11.7,33.5,2024-04-23 8:33
1,27.9,66.5,11.8,33.7,2024-04-23 8:33
1,28,61.2,11.8,33.8,2024-04-23 8:33
1,27.9,66.8,11.9,34,2024-04-23 8:34
1,28,64.7,12,34.2,2024-04-23 8:34
1,28,64.8,12,34.3,2024-04-23 8:34
1,28.1,64.2,12.1,34.5,2024-04-23 8:34
1,28.1,64.8,12.1,34.7,2024-04-23 8:34
1,28,63,12.2,34.8,2024-04-23 8:34
1,27.9,66.2,12.2,35,2024-04-23 8:35
1,28.1,68.6,12.3,35.2,2024-04-23 8:35
1,27.9,69.4,12.4,35.3,2024-04-23 8:35
1,28,64.1,12.4,35.5,2024-04-23 8:35
1,28.1,66.6,12.5,35.7,2024-04-23 8:35
1,27.8,65.2,12.5,35.8,2024-04-23 8:35
1,28,67.6,12.6,36,2024-04-23 8:36
1,28.1,64.7,12.7,36.2,2024-04-23 8:36
1,28,64.3,12.7,36.3,2024-04-23 8:36
1,28,62.9,12.8,36.5,2024-04-23 8:36
1,27.9,63.5,12.8,36.7,2024-04-23 8:36
1,27.9,65.5,12.9,36.8,2024-04-23 8:36
1,28.1,64,12.9,37,2024-04-23 8:37
1,28,63.9,13,37.2,2024-04-23 8:37
1,28.1,60.8,13.1,37.3,2024-04-23 8:37
1,28,63.9,13.1,37.5,2024-04-23 8:37
1,28.1,63.2,13.2,37.7,2024-04-23 8:37
1,28.1,66.2,13.2,37.8,2024-04-23 8:37
1,28.2,60.4,13.3,38,2024-04-23 8:38
1,28,66.8,13.4,38.2,2024-04-23 8:38
1,28.1,63.2,13.4,38.3,2024-04-23 8:38
1,28.2,63.6,13.5,38.5,2024-04-23 8:38
1,27.9,69.8,13.5,38.7,2024-04-23 8:38
1,28,62.9,13.6,38.8,2024-04-23 8:38
1,27.9,65.6,13.6,39,2024-04-23 8:39
1,28,62.8,13.7,39.2,2024-04-23 8:39
1,27.9,65.4,13.8,39.3,2024-04-23 8:39
1,28.1,64.7,13.8,39.5,2024-04-23 8:39
1,27.9,64.9,13.9,39.7,2024-04-23 8:39
1,28.2,62.9,13.9,39.8,2024-04-23 8:39
1,28.3,61.7,14,40,2024-04-23 8:40
1,28,65.1,14.1,40.2,2024-04-23 8:40
1,28.2,65.1,14.1,40.3,2024-04-23 8:40
1,28.2,64.4,14.2,40.5,2024-04-23 8:40
1,28.2,67.5,14.2,40.7,2024-04-23 8:40
1,28,64.2,14.3,40.8,2024-04-23 8:40
1,27.9,67.2,14.3,41,2024-04-23 8:41
1,28.1,64.7,14.4,41.2,2024-04-23 8:41
1,28,63.1,14.5,41.3,2024-04-23 8:41
1,28,64.1,14.5,41.5,2024-04-23 8:41
1,28.1,66.6,14.6,41.7,2024-04-23 8:41
1,28,63.4,14.6,41.8,2024-04-23 8:41
1,28,62.1,14.7,42,2024-04-23 8:42
1,28,64.6,14.8,42.2,2024-04-23 8:42
1,28,67.2,14.8,42.3,2024-04-23 8:42
1,28,64.6,14.9,42.5,2024-04-23 8:42
1,28,63.7,14.9,42.7,2024-04-23 8:42
1,28,66.3,15,42.8,2024-04-23 8:42
1,27.9,66.2,15,43,2024-04-23 8:43
1,27.9,62.6,15.1,43.2,2024-04-23 8:43
1,28,62.9,15.2,43.3,2024-04-23 8:43
1,27.9,67.3,15.2,43.5,2024-04-23 8:43
1,28,60.8,15.3,43.7,2024-04-23 8:43
1,28.2,63.7,15.3,43.8,2024-04-23 8:43
1,28.1,67.1,15.4,44,2024-04-23 8:44
1,27.9,63.7,15.5,44.2,2024-04-23 8:44
1,28.1,64.3,15.5,44.3,2024-04-23 8:44
1,28,69.5,15.6,44.5,2024-04-23 8:44
1,28.1,63.6,15.6,44.7,2024-04-23 8:44
1,28.1,64.6,15.7,44.8,2024-04-23 8:44
1,27.9,68.7,15.7,45,2024-04-23 8:45
1,27.8,68.1,15.8,45.2,2024-04-23 8:45
1,27.8,64.6,15.9,45.3,2024-04-23 8:45
1,27.8,64.6,15.9,45.5,2024-04-23 8:45
1,27.9,67.2,16,45.7,2024-04-23 8:45
1,27.9,65.6,16,45.8,2024-04-23 8:45
1,28,66.9,16.1,46,2024-04-23 8:46
1,27.9,66.5,16.2,46.2,2024-04-23 8:46
1,27.9,65.2,16.2,46.3,2024-04-23 8:46
1,28.2,62.2,16.3,46.5,2024-04-23 8:46
1,27.9,68,16.3,46.7,2024-04-23 8:46
1,28.1,66.5,16.4,46.8,2024-04-23 8:46
1,28.1,67,16.4,47,2024-04-23 8:47
1,28,66.7,16.5,47.2,2024-04-23 8:47
1,28,67.9,16.6,47.3,2024-04-23 8:47
1,28,65.1,16.6,47.5,2024-04-23 8:47
1,28.1,64.9,16.7,47.7,2024-04-23 8:47
1,28,64.6,16.7,47.8,2024-04-23 8:47
1,28.1,62.7,16.8,48,2024-04-23 8:48
1,28,69,16.9,48.2,2024-04-23 8:48
1,28.1,66.9,16.9,48.3,2024-04-23 8:48
1,28.1,68.8,17,48.5,2024-04-23 8:48
1,28.1,66.8,17,48.7,2024-04-23 8:48
1,28.1,67,17.1,48.8,2024-04-23 8:48
1,28.2,67.1,17.1,49,2024-04-23 8:49
1,28,62.9,17.2,49.2,2024-04-23 8:49
1,28,63.7,17.3,49.3,2024-04-23 8:49
1,28,65.7,17.3,49.5,2024-04-23 8:49
1,28.2,67.3,17.4,49.7,2024-04-23 8:49
1,28,64.2,17.4,49.8,2024-04-23 8:49
1,28,63.1,17.5,50,2024-04-23 8:50
1,28.1,66.3,17.6,50.2,2024-04-23 8:50
1,27.9,63.4,17.6,50.3,2024-04-23 8:50
1,28,65.5,17.7,50.5,2024-04-23 8:50
1,28.2,63.3,17.7,50.7,2024-04-23 8:50
1,28,67,17.8,50.8,2024-04-23 8:50
1,28.1,65.3,17.8,51,2024-04-23 8:51
1,27.9,66.4,17.9,51.2,2024-04-23 8:51
1,28,65.5,18,51.3,2024-04-23 8:51
1,28,65.9,18,51.5,2024-04-23 8:51
1,28.1,63.6,18.1,51.7,2024-04-23 8:51
1,28,63.1,18.1,51.8,2024-04-23 8:51
1,28.3,64.4,18.2,52,2024-04-23 8:52
1,28.2,64.7,18.3,52.2,2024-04-23 8:52
1,28.1,66.4,18.3,52.3,2024-04-23 8:52
1,27.9,66.3,18.4,52.5,2024-04-23 8:52
1,28.2,65.9,18.4,52.7,2024-04-23 8:52
1,28,69.2,18.5,52.8,2024-04-23 8:52
1,27.8,63.5,18.5,53,2024-04-23 8:53
1,28,62.6,18.6,53.2,2024-04-23 8:53
1,28,59.3,18.7,53.3,2024-04-23 8:53
1,28,63.3,18.7,53.5,2024-04-23 8:53
1,28.1,66.1,18.8,53.7,2024-04-23 8:53
1,28,62.7,18.8,53.8,2024-04-23 8:53
1,27.9,66.5,18.9,54,2024-04-23 8:54
1,27.8,67.6,19,54.2,2024-04-23 8:54
1,28,64,19,54.3,2024-04-23 8:54
1,28,64.4,19.1,54.5,2024-04-23 8:54
1,28,63.2,19.1,54.7,2024-04-23 8:54
1,28.1,64.7,19.2,54.8,2024-04-23 8:54
1,28,64.7,19.2,55,2024-04-23 8:55
1,28,64.8,19.3,55.2,2024-04-23 8:55
1,28,61.8,19.4,55.3,2024-04-23 8:55
1,28.1,64,19.4,55.5,2024-04-23 8:55
1,28,67.7,19.5,55.7,2024-04-23 8:55
1,27.9,69.5,19.5,55.8,2024-04-23 8:55
1,28.1,66.3,19.6,56,2024-04-23 8:56
1,27.9,66.8,19.7,56.2,2024-04-23 8:56
1,27.9,62.8,19.7,56.3,2024-04-23 8:56
1,28,67.4,19.8,56.5,2024-04-23 8:56
1,28,62.9,19.8,56.7,2024-04-23 8:56
1,28.1,67.4,19.9,56.8,2024-04-23 8:56
1,27.9,65.1,19.9,57,2024-04-23 8:57
1,28,67.3,20,57.2,2024-04-23 8:57
1,28,63.4,20.1,57.3,2024-04-23 8:57
1,27.9,66,20.1,57.5,2024-04-23 8:57
1,28.2,65,20.2,57.7,2024-04-23 8:57
1,27.9,64.9,20.2,57.8,2024-04-23 8:57
1,28.1,64.9,20.3,58,2024-04-23 8:58
1,28.1,62.7,20.3,58.2,2024-04-23 8:58
1,27.9,65.8,20.4,58.3,2024-04-23 8:58
1,27.9,65.1,20.5,58.5,2024-04-23 8:58
1,27.9,62.1,20.5,58.7,2024-04-23 8:58
1,27.9,63.1,20.6,58.8,2024-04-23 8:58
1,27.9,62,20.6,59,2024-04-23 8:59
1,28,62.4,20.7,59.2,2024-04-23 8:59
1,28,63.5,20.8,59.3,2024-04-23 8:59
1,28.1,63.3,20.8,59.5,2024-04-23 8:59
1,28,66.5,20.9,59.7,2024-04-23 8:59
1,28.1,61.4,20.9,59.8,2024-04-23 8:59
1,27.9,62.9,21,60,2024-04-23 9:00
1,28,63.3,21,60.2,2024-04-23 9:00
1,28,67.2,21.1,60.3,2024-04-23 9:00
1,28,64.8,21.2,60.5,2024-04-23 9:00
1,27.8,65.8,21.2,60.7,2024-04-23 9:00
1,28,63.7,21.3,60.8,2024-04-23 9:00
1,28,62.7,21.3,61,2024-04-23 9:01
1,28,64.4,21.4,61.2,2024-04-23 9:01
1,28,64.7,21.5,61.3,2024-04-23 9:01
1,28,66.8,21.5,61.5,2024-04-23 9:01
1,28,65.7,21.6,61.7,2024-04-23 9:01
1,27.9,66.3,21.6,61.8,2024-04-23 9:01
1,28.1,66.3,21.7,62,2024-04-23 9:02
1,28,64.3,21.7,62.2,2024-04-23 9:02
1,28.1,65.4,21.8,62.3,2024-04-23 9:02
1,28.1,65.1,21.9,62.5,2024-04-23 9:02
1,27.9,65.2,21.9,62.7,2024-04-23 9:02
1,27.9,66,22,62.8,2024-04-23 9:02
1,28,63.9,22,63,2024-04-23 9:03
1,27.9,61.4,22.1,63.2,2024-04-23 9:03
1,28.1,65.6,22.2,63.3,2024-04-23 9:03
1,28,61.3,22.2,63.5,2024-04-23 9:03
1,27.9,67.2,22.3,63.7,2024-04-23 9:03
1,27.9,66.3,22.3,63.8,2024-04-23 9:03
1,28,63.2,22.4,64,2024-04-23 9:04
1,28.2,67.5,22.4,64.2,2024-04-23 9:04
1,28,66.9,22.5,64.3,2024-04-23 9:04
1,28,65.5,22.6,64.5,2024-04-23 9:04
1,28,66.6,22.6,64.7,2024-04-23 9:04
1,28,62.6,22.7,64.8,2024-04-23 9:04
1,28,64.1,22.7,65,2024-04-23 9:05
1,27.9,65.6,22.8,65.2,2024-04-23 9:05
1,28,68.1,22.9,65.3,2024-04-23 9:05
1,28.1,65.7,22.9,65.5,2024-04-23 9:05
1,27.8,66,23,65.7,2024-04-23 9:05
1,27.9,59.7,23,65.8,2024-04-23 9:05
1,28,63.8,23.1,66,2024-04-23 9:06
1,28.2,61.5,23.1,66.2,2024-04-23 9:06
1,28,67.8,23.2,66.3,2024-04-23 9:06
1,28.3,64.3,23.3,66.5,2024-04-23 9:06
1,28,66.3,23.3,66.7,2024-04-23 9:06
1,28,65.6,23.4,66.8,2024-04-23 9:06
1,27.9,62.6,23.4,67,2024-04-23 9:07
1,28,68.9,23.5,67.2,2024-04-23 9:07
1,27.9,64.4,23.6,67.3,2024-04-23 9:07
1,27.9,65.5,23.6,67.5,2024-04-23 9:07
1,27.8,66.2,23.7,67.7,2024-04-23 9:07
1,28,64.1,23.7,67.8,2024-04-23 9:07
1,28,67.3,23.8,68,2024-04-23 9:08
1,27.9,66,23.8,68.2,2024-04-23 9:08
1,28,66.7,23.9,68.3,2024-04-23 9:08
1,27.8,64.5,24,68.5,2024-04-23 9:08
1,28.1,64.4,24,68.7,2024-04-23 9:08
1,27.9,61,24.1,68.8,2024-04-23 9:08
1,28.2,65,24.1,69,2024-04-23 9:09
1,28,64.7,24.2,69.2,2024-04-23 9:09
1,28,65.5,24.3,69.3,2024-04-23 9:09
1,28,68.2,24.3,69.5,2024-04-23 9:09
1,28.1,63.2,24.4,69.7,2024-04-23 9:09
1,28,68.6,24.4,69.8,2024-04-23 9:09
1,28,67.1,24.5,70,2024-04-23 9:10
1,28,67.2,24.5,70.2,2024-04-23 9:10
1,27.8,63.7,24.6,70.3,2024-04-23 9:10
1,28,67.1,24.7,70.5,2024-04-23 9:10
1,27.9,65.7,24.7,70.7,2024-04-23 9:10
1,28,65.8,24.8,70.8,2024-04-23 9:10
1,28,66,24.8,71,2024-04-23 9:11
1,28.1,64.2,24.9,71.2,2024-04-23 9:11
1,28,63.1,25,71.3,2024-04-23 9:11
1,28,61.8,25,71.5,2024-04-23 9:11
1,28,67.9,25.1,71.7,2024-04-23 9:11
1,28.1,63.6,25.1,71.8,2024-04-23 9:11
1,28.2,62,25.2,72,2024-04-23 9:12
1,27.9,66.6,25.2,72.2,2024-04-23 9:12
1,28,63.3,25.3,72.3,2024-04-23 9:12
1,28,68.8,25.4,72.5,2024-04-23 9:12
1,27.9,65.1,25.4,72.7,2024-04-23 9:12
1,28,61.3,25.5,72.8,2024-04-23 9:12
1,27.7,60,25.5,73,2024-04-23 9:13
1,28,61.4,25.6,73.2,2024-04-23 9:13
1,28,64.7,25.7,73.3,2024-04-23 9:13
1,27.9,63.7,25.7,73.5,2024-04-23 9:13
1,28.2,65.4,25.8,73.7,2024-04-23 9:13
1,28.1,65.8,25.8,73.8,2024-04-23 9:13
1,27.9,65.9,25.9,74,2024-04-23 9:14
1,28,65.1,25.9,74.2,2024-04-23 9:14
1,28.2,63.7,26,74.3,2024-04-23 9:14
1,28.1,65,26.1,74.5,2024-04-23 9:14
1,27.9,66.3,26.1,74.7,2024-04-23 9:14
1,28.1,66.7,26.2,74.8,2024-04-23 9:14
1,28.1,65.4,26.2,75,2024-04-23 9:15
1,28,68.5,26.3,75.2,2024-04-23 9:15
1,28.1,67,26.4,75.3,2024-04-23 9:15
1,28.1,63.9,26.4,75.5,2024-04-23 9:15
1,27.8,64.4,26.5,75.7,2024-04-23 9:15
1,28.1,64.8,26.5,75.8,2024-04-23 9:15
1,27.8,64.4,26.6,76,2024-04-23 9:16
1,28,66.3,26.6,76.2,2024-04-23 9:16
1,28,63.3,26.7,76.3,2024-04-23 9:16
1,27.8,62,26.8,76.5,2024-04-23 9:16
1,27.9,63.9,26.8,76.7,2024-04-23 9:16
1,28,64.3,26.9,76.8,2024-04-23 9:16
1,28,64.2,26.9,77,2024-04-23 9:17
1,28.1,66.5,27,77.2,2024-04-23 9:17
1,28,64,27.1,77.3,2024-04-23 9:17
1,28.1,66.7,27.1,77.5,2024-04-23 9:17
1,28.1,61.9,27.2,77.7,2024-04-23 9:17
1,28.1,64.9,27.2,77.8,2024-04-23 9:17
1,28,67,27.3,78,2024-04-23 9:18
1,28,59.2,27.3,78.2,2024-04-23 9:18
1,28.1,65.5,27.4,78.3,2024-04-23 9:18
1,27.9,66.3,27.5,78.5,2024-04-23 9:18
1,28,64,27.5,78.7,2024-04-23 9:18
1,28.1,65.2,27.6,78.8,2024-04-23 9:18
1,28.1,66.3,27.6,79,2024-04-23 9:19
1,27.9,68.2,27.7,79.2,2024-04-23 9:19
1,28,67.3,27.8,79.3,2024-04-23 9:19
1,27.9,64.1,27.8,79.5,2024-04-23 9:19
1,27.8,66.2,27.9,79.7,2024-04-23 9:19
1,28.1,60.7,27.9,79.8,2024-04-23 9:19
1,28.1,60.4,28,80,2024-04-23 9:20
1,28,64.1,28,80.2,2024-04-23 9:20
1,28.1,67.3,28.1,80.3,2024-04-23 9:20
1,28,66.9,28.2,80.5,2024-04-23 9:20
1,28,67.1,28.2,80.7,2024-04-23 9:20
1,28.1,64.8,28.3,80.8,2024-04-23 9:20
1,27.9,64.7,28.3,81,2024-04-23 9:21
1,28,66.7,28.4,81.2,2024-04-23 9:21
1,28.2,63.1,28.5,81.3,2024-04-23 9:21
1,28.1,65.9,28.5,81.5,2024-04-23 9:21
1,28,65.6,28.6,81.7,2024-04-23 9:21
1,27.9,64.1,28.6,81.8,2024-04-23 9:21
1,28,66.5,28.7,82,2024-04-23 9:22
1,28.1,66.4,28.7,82.2,2024-04-23 9:22
1,28,61.1,28.8,82.3,2024-04-23 9:22
1,27.9,61.7,28.9,82.5,2024-04-23 9:22
1,28,67.6,28.9,82.7,2024-04-23 9:22
1,28,64.9,29,82.8,2024-04-23 9:22
1,27.8,65.9,29,83,2024-04-23 9:23
1,28.1,69.1,29.1,83.2,2024-04-23 9:23
1,28.2,68,29.2,83.3,2024-04-23 9:23
1,27.9,66.8,29.2,83.5,2024-04-23 9:23
1,28,65,29.3,83.7,2024-04-23 9:23
1,28.2,62.8,29.3,83.8,2024-04-23 9:23
1,28,62.6,29.4,84,2024-04-23 9:24
1,27.9,65,29.4,84.2,2024-04-23 9:24
1,28,66.6,29.5,84.3,2024-04-23 9:24
